inner_window,zscore_lookback,forward_window,metric,forward_days,n_valid,pearson_r,spearman_r,pearson_p,spearman_p,auc_bad_day,n_spikes,spike_flat_med,spike_steep_med,spike_ratio,spike_p,spike_passes_2x
20,252,20,spread,20,2166,,-0.003847639041951926,,0.8579631515220649,0.49417406217219734,301,-0.9909789589450861,-1.0125342267976447,1.0217514889271762,0.9680800382295611,False
20,252,20,steepening,20,2166,,0.005803055680288529,,0.7872199907429221,0.5249404751993872,301,-1.0199370644156291,-1.030010970519713,1.0098769879589145,0.6792381458320084,False
40,60,1,slope,1,2414,,-0.010198182603136322,,0.6165010141869743,0.513131820464819,337,-0.9446260340536976,-1.0543537455472487,1.1161599485276452,0.14277352598572277,False
40,60,1,spread,1,2297,,0.02923363936338509,,0.16132829492829906,0.4871500521435443,320,-1.0806040494567677,-0.9917607235486341,0.917783645218805,0.3097945549179568,False
40,60,1,steepening,1,2297,,-0.02393445912679818,,0.2515274022840253,0.5145688658577007,320,-0.9626905306744853,-1.072794841370003,1.11437144875454,0.17590606914844242,False
40,60,3,slope,3,2412,,-0.008151172900224919,,0.6890677747910634,0.5154179288148428,337,-0.9476747582916736,-1.028079934954091,1.0848446958821187,0.38457778149050426,False
40,60,3,spread,3,2295,,0.011753306468745487,,0.5735925704637163,0.4856274882048078,320,-0.992158642321531,-0.9568504952731464,0.9644128009954458,0.8580607579886452,False
40,60,3,steepening,3,2295,,-0.006216251940249062,,0.7659799375968257,0.5111633784314197,320,-0.9191148019080295,-1.0301348235778645,1.1207901574856196,0.10797068216130584,False
40,60,5,slope,5,2410,,0.004999467182653985,,0.8062188864084181,0.5208482503593891,337,-1.001640608951907,-1.0083678579242177,1.0067162302648152,0.843312265344607,False
40,60,5,spread,5,2293,,0.0030789252348936216,,0.8828517023013212,0.5141497023459135,320,-0.8855035033976467,-1.0393470231026702,1.173735642055318,0.05391321910116953,False
40,60,5,steepening,5,2293,,-0.002247961554110163,,0.91432433471972,0.5157743869042439,320,-1.0112980935674027,-1.0211087174354516,1.0097010208270456,0.47574354299299393,False
40,60,10,slope,10,2405,,0.0055581883814013085,,0.7852849508290181,0.5198212957968247,335,-1.150714152741164,-1.0449921512195997,0.9081248794327249,0.07842691054907186,False
40,60,10,spread,10,2288,,0.03925329114827688,,0.060476739836920944,0.5060991748443643,318,-1.0524755696956294,-1.0798104264207737,1.0259719631620994,0.2789600921913258,False
40,60,10,steepening,10,2288,,0.01767146316491665,,0.3981756594728518,0.4981396730813889,318,-1.0334832551379285,-1.050883016902204,1.016836036459975,0.7941942691693996,False
40,60,20,slope,20,2395,,-0.026195662760244327,,0.20000640953851684,0.5379843926556255,335,-0.9979852420801169,-0.9939776250268643,0.9959842922677901,0.6883816624415666,False
40,60,20,spread,20,2278,,-0.05326771554764302,,0.0109970470770243,0.5267954856361149,318,-1.0349401502801783,-1.0462793605288414,1.010956392256686,0.5886665517725189,False
40,60,20,steepening,20,2278,,-0.010575620677393285,,0.6139139271070854,0.5117003299267724,318,-0.9628329747284889,-0.9926954822324838,1.0310152521650142,0.8816266152088669,False
40,120,1,slope,1,2354,,-0.010961135059906955,,0.5950402896548017,0.5135034206098965,328,-0.9527223681233721,-1.079259573979766,1.1328164532398257,0.1390966450013299,False
40,120,1,spread,1,2237,,0.029220086126582345,,0.16711205825487688,0.4891473720972705,305,-1.0701798243425866,-1.0303377366240807,0.9627706607691086,0.9442145031610958,False
40,120,1,steepening,1,2237,,-0.019007749473795413,,0.36887269968512015,0.5105770801982662,305,-0.9631025475015633,-1.0543537455472487,1.0947471256123298,0.705183244006492,False
40,120,3,slope,3,2352,,-0.010344425440490895,,0.6160722608565481,0.5103419200523118,328,-0.9477785793853117,-1.0406022538676243,1.0979381434664983,0.19069301962766094,False
40,120,3,spread,3,2235,,-0.002392162612941021,,0.9100081470008359,0.49279281276089576,305,-0.9522626267824099,-1.0173475684424633,1.0683476803872565,0.5829254831217051,False
40,120,3,steepening,3,2235,,-0.0061157769139653295,,0.7726050084921847,0.5063005497874837,305,-0.9437877690556655,-1.033313650098971,1.0948580644702393,0.24948428358990093,False
40,120,5,slope,5,2350,,-0.006942323992235804,,0.7365944031299217,0.5214688285281498,328,-1.0602218317899181,-1.014534880953618,0.956908121049376,0.4419473176008146,False
40,120,5,spread,5,2233,,0.007431760974031158,,0.7255933609732848,0.4956279963719604,305,-0.953202817572239,-1.0683844163138114,1.1208364018844743,0.31971129854109026,False
40,120,5,steepening,5,2233,,-0.013107033819632708,,0.5358848613042859,0.5174102708072388,305,-0.9848856609100959,-0.9866705507763828,1.0018122813003871,0.876533114972343,False
